script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,87762,AAARpbAAAAAArdSAAA,AAARpbAAAAAArnvH//,2025-01-17 09:32:31.783333,2025-01-17 09:32:31.900808
parallel execute,A,87820,AAARpbAAAAAArnwAAA,AAARpbAAAAAAryNH//,2025-01-17 09:32:31.892028,2025-01-17 09:32:32.004950
parallel execute,A,87794,AAARpbAAAAAAryOAAA,AAARpbAAAAAAr8rH//,2025-01-17 09:32:31.901320,2025-01-17 09:32:32.012796
parallel execute,A,87808,AAARpbAAAAAAr8sAAA,AAARpbAAAAAAsHJH//,2025-01-17 09:32:32.005492,2025-01-17 09:32:32.121263
parallel execute,A,87812,AAARpbAAAAAAu5IAAA,AAARpbAAAAAAvDlH//,2025-01-17 09:32:32.013272,2025-01-17 09:32:32.126690
parallel execute,A,87778,AAARpbAAAAAAvDmAAA,AAARpbAAAAAAvODH//,2025-01-17 09:32:32.121896,2025-01-17 09:32:32.238235
parallel execute,A,87779,AAARpbAAAAAAvOEAAA,AAARpbAAAAAAvYhH//,2025-01-17 09:32:32.127295,2025-01-17 09:32:32.276847
parallel execute,A,87803,AAARpbAAAAAAvYiAAA,AAARpbAAAAAAvi/H//,2025-01-17 09:32:32.238832,2025-01-17 09:32:32.382251
parallel execute,A,87784,AAARpbAAAAAAvjAAAA,AAARpbAAAAAAvtdH//,2025-01-17 09:32:32.277486,2025-01-17 09:32:32.389997
parallel execute,A,87838,AAARpbAAAAAAvteAAA,AAARpbAAAAAAv37H//,2025-01-17 09:32:32.382934,2025-01-17 09:32:32.495934
parallel execute,A,87820,AAARpbAAAAAAv38AAA,AAARpbAAAAAAwCZH//,2025-01-17 09:32:32.390574,2025-01-17 09:32:32.501225
parallel execute,A,87780,AAARpbAAAAAAwCaAAA,AAARpbAAAAAAwM3H//,2025-01-17 09:32:32.496656,2025-01-17 09:32:32.610756
parallel execute,A,87802,AAARpbAAAAAAwM4AAA,AAARpbAAAAAAwXVH//,2025-01-17 09:32:32.501800,2025-01-17 09:32:32.612011
parallel execute,A,87836,AAARpbAAAAAAwXWAAA,AAARpbAAAAAAwhzH//,2025-01-17 09:32:32.611403,2025-01-17 09:32:32.766935
parallel execute,A,87766,AAARpbAAAAAAwh0AAA,AAARpbAAAAAAwsRH//,2025-01-17 09:32:32.612488,2025-01-17 09:32:32.769034
parallel execute,A,87728,AAARpbAAAAAAwsSAAA,AAARpbAAAAAAw2vH//,2025-01-17 09:32:32.767715,2025-01-17 09:32:32.874146
parallel execute,A,87772,AAARpbAAAAAAw2wAAA,AAARpbAAAAAAxBNH//,2025-01-17 09:32:32.769595,2025-01-17 09:32:32.885183
parallel execute,A,87842,AAARpbAAAAAAxBOAAA,AAARpbAAAAAAxLrH//,2025-01-17 09:32:32.874818,2025-01-17 09:32:32.985366
parallel execute,A,87806,AAARpbAAAAAAxLsAAA,AAARpbAAAAAAxWJH//,2025-01-17 09:32:32.885670,2025-01-17 09:32:32.997154
parallel execute,A,87820,AAARpbAAAAAAxWKAAA,AAARpbAAAAAAxgnH//,2025-01-17 09:32:32.985958,2025-01-17 09:32:33.102109
parallel execute,A,87796,AAARpbAAAAAAxgoAAA,AAARpbAAAAAAxrFH//,2025-01-17 09:32:32.997700,2025-01-17 09:32:33.112266
parallel execute,A,87760,AAARpbAAAAAAxrGAAA,AAARpbAAAAAAx1jH//,2025-01-17 09:32:33.102739,2025-01-17 09:32:33.219112
parallel execute,A,87827,AAARpbAAAAAAx1kAAA,AAARpbAAAAAAyABH//,2025-01-17 09:32:33.112763,2025-01-17 09:32:33.225664
parallel execute,A,87728,AAARpbAAAAAAyACAAA,AAARpbAAAAAAyKfH//,2025-01-17 09:32:33.219685,2025-01-17 09:32:33.333236
parallel execute,A,87761,AAARpbAAAAAAyKgAAA,AAARpbAAAAAAyU9H//,2025-01-17 09:32:33.226215,2025-01-17 09:32:33.341075
parallel execute,A,0,AAARpbAAAAAAyfcAAA,AAARpbAAAAAAyl/H//,2025-01-17 09:32:33.341599,2025-01-17 09:32:33.341691
parallel execute,A,78775,AAARpbAAAAAAyU+AAA,AAARpbAAAAAAyfbH//,2025-01-17 09:32:33.333836,2025-01-17 09:32:33.372498
parallel execute,ALL,,,,2025-01-17 09:32:26.689712,2025-01-17 09:32:35.877553
